,Unnamed: 0,Bacteria,NP_Synthesis,Drug,Drug_class_drug_bank,Drug_dose,NP_concentration,NP size_min,NP size_max,NP size_avg,shape,method,ZOI_drug,ZOI_NP,ZOI_drug_NP,fold_increase_in_antibacterial_activity (%),MDR_check
754,528,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
755,529,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
756,530,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
757,531,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
758,532,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
759,533,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
760,534,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
761,535,Proteus mirabilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
762,536,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
763,537,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
764,538,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
765,539,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
766,540,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
767,541,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,0,,,1
768,542,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,7,,,0
769,543,Staphylococcus aureus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
770,544,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
771,545,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
772,546,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
773,547,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
774,548,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
775,549,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
776,550,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
777,551,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,8,,,0
778,552,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
779,553,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
780,554,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
781,555,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
782,556,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
783,557,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
784,558,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
785,559,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
786,560,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,9,,,0
787,561,Pseudomonas aeruginosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
788,562,Serratia odorifera,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
789,563,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
790,564,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
791,565,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
792,566,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
793,567,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
794,568,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,10,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,10,,,0
795,569,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
796,570,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
797,571,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
798,572,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
799,573,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
800,574,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
801,575,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,11,,,0
802,576,Enterobacter cloacae ,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
803,577,Haemophilus influenzae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
804,578,Pseudomonas koreensis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
805,579,Salmonella  typhi,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
806,580,Vibrio parahaemolyticus,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
807,581,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
808,582,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
809,583,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
810,584,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,20,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,12,,,0
811,585,Acinetobacter baumanii,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,13,,,0
812,586,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,13,,,0
813,587,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,13,,,0
814,588,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,14,,,0
815,589,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,14,,,0
816,590,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,30,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,14,,,0
817,591,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,15,,,0
818,592,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,15,,,0
819,593,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,15,,,0
820,594,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,50,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,15,,,0
821,595,Klebsiella pneumoniae,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,16,,,0
822,596,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,16,,,0
823,597,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,100,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,16,,,0
824,598,Bacillus subtilis,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,17,,,0
825,599,Escherichia coli,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,18,,,0
826,600,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,300,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,18,,,0
827,601,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,500,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,20,,,0
828,602,Neisseria mucosa,green_synthesis using Dioscorea bulbifera tuber extract ,,,0.0,1000,8.0,20.0,13.5,nanorods and triangles,disc_diffusion,,21,,,0
829,603,Streptococcus pneumoniae,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,14,,,0
830,604,Bacillus subtilis,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,14.6,,,0
831,605,Staphylococcus aureus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,15.6,,,0
832,606,Escherichia coli,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,17,,,0
833,607,Micrococcus luteus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,17.3,,,0
834,608,Pseudomonas aeruginosa,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,10,10.0,30.0,20.0,spherical,disc_diffusion,,20.3,,,0
835,609,Escherichia coli,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,6.3,,,0
836,610,Staphylococcus aureus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,6.3,,,0
837,611,Micrococcus luteus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,7.8,,,0
838,612,Pseudomonas aeruginosa,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,8.1,,,0
839,613,Bacillus subtilis,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,9.8,,,0
840,614,Streptococcus pneumoniae,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MBC,,9.8,,,0
841,615,Escherichia coli,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,4,,,0
842,616,Staphylococcus aureus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,4,,,0
843,617,Micrococcus luteus,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,6.3,,,0
844,618,Pseudomonas aeruginosa,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,6.3,,,0
845,619,Bacillus subtilis,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,8.1,,,0
846,620,Streptococcus pneumoniae,green_synthesis using aqueous Cassiarox burghii leaf extract,,,,,10.0,30.0,20.0,spherical,MIC,,8.1,,,0
847,725,Escherichia coli,green_synthesis  using fungus Trichoderma,,,,,5.0,40.0,13.0,spherical,MIC,,30,,,0
848,726,Salmonella  typhi,green_synthesis  using fungus Trichoderma,,,,,5.0,40.0,13.0,spherical,MIC,,35,,,0
849,727,Micrococcus luteus,green_synthesis  using fungus Trichoderma,,,,,5.0,40.0,13.0,spherical,MIC,,65,,,0
850,728,Staphylococcus aureus,green_synthesis  using fungus Trichoderma,,,,,5.0,40.0,13.0,spherical,MIC,,80,,,0
851,751,Micrococcus luteus,green_synthesis using the methanolic extracts of marine algae (V. pachynema),,,,1000,30.0,40.0,35.0,spherical,disc_diffusion,,20.6,,,0
852,752,Serratia marcescens,green_synthesis using the methanolic extracts of marine algae (V. pachynema),,,,1000,30.0,40.0,35.0,spherical,disc_diffusion,,26.6,,,0
853,753,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730785)",,,,20,40.0,40.0,40.0,triangular,disc_diffusion,,10,,,0
854,754,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730807)",,,,,40.0,40.0,40.0,triangular,MBC,,1.04,,,0
855,755,Staphylococcus aureus,"chemical_synthesis (sigma aldrich, 730807)",,,,,40.0,40.0,40.0,triangular,MIC,,0.02,,,0
856,779,Streptococcus pneumoniae,chemical_synthesis (East Nano Chemicals Co.),,,,,10.0,50.0,30.0,spherical,MIC,,4000,,,0
857,780,Streptococcus pneumoniae,chemical_synthesis (East Nano Chemicals Co.),,,,,10.0,50.0,30.0,spherical,MIC,,4000,,,0
858,781,Streptococcus pneumoniae,chemical_synthesis (East Nano Chemicals Co.),,,,,10.0,50.0,30.0,spherical,MIC,,4000,,,0
859,817,Escherichia coli,green_synthesis using extract of corn leaves,,,,50,31.0,69.0,45.26,spherical,disc_diffusion,,10.55,,,0
860,818,Salmonella typhimurium ,green_synthesis using extract of corn leaves,,,,50,31.0,69.0,45.26,spherical,disc_diffusion,,11.22,,,0
861,819,Bacillus cereus,green_synthesis using extract of corn leaves,,,,50,31.0,69.0,45.26,spherical,disc_diffusion,,11.39,,,0
862,820,Staphylococcus aureus,green_synthesis using extract of corn leaves,,,,50,31.0,69.0,45.26,spherical,disc_diffusion,,11.57,,,0
863,821,Listeria monocytogenes,green_synthesis using extract of corn leaves,,,,50,31.0,69.0,45.26,spherical,disc_diffusion,,9.26,,,0
864,822,Staphylococcus aureus,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MBC,,25,,,0
865,823,Bacillus cereus,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MBC,,50,,,0
866,824,Listeria monocytogenes,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MBC,,50,,,0
867,825,Escherichia coli,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MBC,,100,,,0
868,826,Salmonella typhimurium ,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MBC,,100,,,0
869,827,Staphylococcus aureus,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MIC,,12.5,,,0
870,828,Bacillus cereus,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MIC,,25,,,0
871,829,Listeria monocytogenes,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MIC,,25,,,0
872,830,Escherichia coli,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MIC,,50,,,0
873,831,Salmonella typhimurium ,green_synthesis using extract of corn leaves,,,,,31.0,69.0,45.26,spherical,MIC,,50,,,0
874,832,Serratia marcescens,green_synthesis using the methanolic extracts of marine algae (S. wightii),,,,1000,55.0,70.0,62.5,spherical,disc_diffusion,,14.3,,,0
875,833,Micrococcus luteus,green_synthesis using the methanolic extracts of marine algae (S. wightii),,,,1000,55.0,70.0,62.5,spherical,disc_diffusion,,15.3,,,0
876,834,Klebsiella pneumoniae,green_synthesis using C. zylinicum aqueous extracts,,,,,10.0,78.9,44.45,spherical,MIC,,2.8,,,0
877,835,Pseudomonas aeruginosa,green_synthesis using C. zylinicum aqueous extracts,,,,,10.0,78.9,44.45,spherical,MIC,,3.1,,,0
878,836,Staphylococcus aureus,green_synthesis using C. zylinicum aqueous extracts,,,,,10.0,78.9,44.45,spherical,MIC,,4.5,,,0
879,837,Acinetobacter baumanii,green_synthesis using C. zylinicum aqueous extracts,,,,,10.0,78.9,44.45,spherical,MIC,,5.7,,,0
880,880,Enterococcus faecalis,green_synthesis using extract of Klebsiella pneumoniae,,,,10,20.0,20.0,20.0,spherical,disc_diffusion,,10,,,0
881,881,Enterococcus faecalis,green_synthesis using extract of Klebsiella pneumoniae,,,,20,20.0,20.0,20.0,spherical,disc_diffusion,,18,,,0
882,882,Enterococcus faecalis,green_synthesis using extract of Klebsiella pneumoniae,,,,30,20.0,20.0,20.0,spherical,disc_diffusion,,23,,,0
